station,cc_month,rmse_month,mae_month,bias_month,cc_daily,rmse_daily,mae_daily,bias_daily
51701.pkl,0.8399828295072931,0.4556274347763182,0.24002387742267836,inf,0.7814139068380431,1.560122836039178,0.465384987113402,inf
51704.pkl,0.7676672275185944,0.3157087775933995,0.21094229427032216,inf,0.7399137418120082,1.2823825768002002,0.41208568207440816,inf
51705.pkl,0.8796076843407391,0.3253484657523649,0.15380186019532024,inf,0.8340653337783037,1.3876550956629126,0.37299081977774196,inf
51709.pkl,0.6862843698816604,0.29792075181311745,0.18907775186455747,inf,0.7463638880919735,0.9863675467841638,0.3044113383797713,inf
51711.pkl,0.9235912576918538,0.6585004504725079,0.42868632319446137,inf,0.8285816960607754,2.103821479971062,0.6270006443298969,inf
51716.pkl,0.8147994587245572,0.23851822983528412,0.13588517561269967,inf,0.7273276819209471,0.9256475512716801,0.24584729381443304,inf
51720.pkl,0.8345961843534199,0.30641945008024957,0.1749335990606847,inf,0.6001789345207307,1.6117026076602141,0.41692865195683687,inf
51730.pkl,0.7224658262492465,0.25192360489636245,0.15512909470425174,inf,0.7526353250939586,0.6857698496439056,0.22815429215654692,inf
51747.pkl,0.6901728742006272,0.23190871598684157,0.14537222432539942,inf,0.7708470935783887,0.4793380206005316,0.16899822837816073,inf
51765.pkl,0.6802883085679173,0.23451899544455088,0.14173618692935092,inf,0.7753143824086951,0.7142238240218894,0.1938798518279916,inf
51777.pkl,0.7888105886513737,0.1909826126001154,0.1120700008776221,inf,0.872157006558759,0.6423148977215549,0.15302835051546393,inf
51804.pkl,0.8576936995142773,0.33445247962025076,0.21426026428368897,inf,0.7924448176121973,0.8616527289214211,0.2668588917525773,inf
51810.pkl,0.8288478173945591,0.24435301481674318,0.15188715026240382,inf,0.7179797885417663,1.0554631057175818,0.26035593493316156,inf
51811.pkl,0.7762836689013975,0.28185643055623827,0.17525568468024955,inf,0.7387808966433403,1.014220962956671,0.2757835400225479,inf
51818.pkl,0.8409478594515899,0.2433644021137915,0.149742931247397,inf,0.8265594437279962,0.7969704979188804,0.22609921082299886,inf
51828.pkl,0.7102878658021873,0.2521555190811579,0.15503736917458863,inf,0.7891969313608334,0.6511019562625078,0.20440489611853763,inf
51839.pkl,0.7430804981020279,0.2908107724520831,0.1692137538181754,inf,0.800901973961205,0.7947731286212553,0.20842647769367045,inf
51855.pkl,0.7335827502632326,0.23984615925237135,0.15518839131870768,inf,0.8629672809980309,0.42840903940167907,0.17107585762602673,inf
51886.pkl,0.8721937057821121,0.32630067666409424,0.2172553236348303,inf,0.8871164302059911,0.5469538418867164,0.23603414948453608,inf
51931.pkl,0.7086085576944001,0.3130412098046649,0.17338599026930018,inf,0.7479301109659068,0.9687217802767426,0.2382493155097439,inf
52101.pkl,0.8917600700311075,0.31317640390850054,0.15396597994036323,inf,0.857863776866863,1.4765461226276473,0.3805330971170881,inf
52112.pkl,0.6534398917224529,0.256143873176679,0.16440769635625846,inf,0.7799784189886246,0.5232111845423549,0.17926880334997583,inf
52118.pkl,0.8950517996178831,0.36664294999864244,0.2560646610145727,inf,0.8667350597503435,0.8592796538931792,0.34231116121758737,inf
52203.pkl,0.661531894341397,0.28068161915177864,0.18355471766014528,inf,0.7597651561009724,0.6952030377159906,0.23138991786116928,inf
52267.pkl,0.7602167867422965,0.2340608197206978,0.14686752333488087,inf,0.8787360278782123,0.44638389945861207,0.1736485180412371,inf
52313.pkl,0.7918642768129303,0.24999050831178285,0.1568838076387396,inf,0.8070853947529618,0.5832339131008109,0.21106136253825092,inf
52323.pkl,0.861127027273499,0.2621596490973842,0.17136041446612016,inf,0.8172727672824959,0.6752406680109451,0.23255757770977614,inf
52418.pkl,0.7472034676092492,0.2491694938006979,0.15658592478519032,inf,0.7504386356753673,0.7224430113435766,0.19654961340206187,inf
52424.pkl,0.6909120795281718,0.23788406113184296,0.14143155716124048,inf,0.7015968868278335,0.750072311806098,0.1869587628865979,inf
52436.pkl,0.790451059297764,0.26681812518432924,0.15794855239092298,inf,0.8032559550107984,0.9941521425833638,0.23782377577319588,inf
52446.pkl,0.7973812813284974,0.24015813842185268,0.14794868559214563,inf,0.8183452338623896,0.6810334116120579,0.2168298969072165,inf
52447.pkl,0.7757621941167261,0.24903444637329086,0.15100096746151187,inf,0.7766601469086599,0.7788537581256135,0.2326030927835052,inf
52495.pkl,0.8696312034745515,0.310327104853998,0.17504284081077742,inf,0.8377450536833971,1.1624416762888348,0.32864690721649487,inf
52533.pkl,0.8128303402155689,0.2931691575012075,0.18545088185441025,inf,0.7616484653815724,0.9449413084106312,0.3062119503945885,inf
52546.pkl,0.829038666889248,0.2495236700300638,0.145835700965592,inf,0.7873949178204858,0.9729859996506559,0.27625704622322433,inf
52576.pkl,0.8883724939044231,0.3390303280780682,0.208920299450889,inf,0.8280785092649706,1.138240724045792,0.3310180412371134,inf
52602.pkl,0.7352385296872775,0.3117534483006935,0.2094321781178174,inf,0.7791751875894704,0.5260512869623424,0.22049766468030282,inf
52633.pkl,0.951160192696282,0.5489753299545929,0.33660921370773,inf,0.7854436095712212,1.9928970600636424,0.6494394329896908,inf
52645.pkl,0.9466364698978696,0.46687407436173534,0.21171281933240482,inf,0.7938787363199379,2.078493953179095,0.6606185567010309,inf
52652.pkl,0.8859839628160692,0.35136569139772844,0.22498652733247546,inf,0.8191871595703866,1.1458079286289948,0.3388226767595426,inf
52657.pkl,0.9258095340861529,0.5075004577778114,0.26610167771224164,inf,0.7425905215018301,2.241937731921748,0.7974774484536082,inf
52661.pkl,0.9196349036793022,0.30095307699390106,0.1683861589129534,inf,0.8157962210070666,1.4802666926315788,0.42742751288659797,inf
52674.pkl,0.9138331096811777,0.4048326686840694,0.24117166859328082,inf,0.7956861166925954,1.5086073493932277,0.5038025446931873,inf
52679.pkl,0.8626167732885232,0.309435624734401,0.16608535433083135,inf,0.7653942298102914,1.380059140324794,0.38292961829602185,inf
52681.pkl,0.8600285423247644,0.27816550977087084,0.1541585538553575,inf,0.8378785582991122,1.0005949108163696,0.3007311966500242,inf
52707.pkl,0.7429123914881928,0.21982182077762483,0.13531424738972342,inf,0.7612138169035277,0.4114895614768141,0.17052665485585444,inf
52713.pkl,0.878477468277562,0.325136900998166,0.1936400440784397,inf,0.8023667192558136,1.0075548944524322,0.28256926546391753,inf
52737.pkl,0.9127985473478765,0.3582916865190203,0.19604958681655826,inf,0.8017209823241277,1.558592128597069,0.43172197164948456,inf
52754.pkl,0.9170246392284894,0.5729361523335034,0.28411577575041885,inf,0.7433258328104156,2.4138481323514744,0.7580074097938145,inf
52765.pkl,0.901992471208633,0.6365872658739594,0.35517321676538616,inf,nan,nan,0.97532946673111,inf
52787.pkl,0.952702097832436,0.37668301233519774,0.1828068451147608,inf,nan,nan,0.5842268041237113,inf
52797.pkl,0.8573000468265333,0.33970818233378874,0.1677276459527081,inf,nan,nan,0.3914884020618557,inf
52818.pkl,0.7841441684258853,0.372354448154976,0.24214965494911353,inf,nan,nan,0.3057828608247423,inf
52825.pkl,0.8534796732426706,0.24865521616274333,0.15164969259858188,inf,nan,nan,0.20184117268041238,inf
52833.pkl,0.8776963942614916,0.4267293346746709,0.23976833840692374,inf,nan,nan,0.5863815047526986,inf
52836.pkl,0.9271827251825966,0.3370067053666365,0.21339521737504788,inf,nan,nan,0.5100869845360825,inf
52842.pkl,0.9165976850734324,0.3981121878441501,0.2307210053654387,inf,nan,nan,0.5407700982761399,inf
52856.pkl,0.9340546600440359,0.47688744024625235,0.30720764655509963,inf,nan,nan,0.7987548324742269,inf
52866.pkl,0.937637523454262,0.4160190181139022,0.23940133061010832,inf,nan,nan,0.8026691365979381,inf
52868.pkl,0.8718472486647818,1.0531903640359006,0.7190257071868421,inf,nan,nan,1.0555122422680412,inf
52876.pkl,0.8967714448587676,0.4979156791953883,0.3188174422716807,inf,nan,nan,0.7312403350515463,inf
52884.pkl,0.8804384159700954,0.38387318740851023,0.2381588660862936,inf,nan,nan,0.5960824742268042,inf
52895.pkl,0.839236586418747,0.42020299458985266,0.24309585346930765,inf,nan,nan,0.49870006443298964,inf
52908.pkl,0.93987176727838,0.4154317693135015,0.16021590464142646,inf,nan,nan,0.4690753865979381,inf
52943.pkl,0.9366836792286587,0.448081670510319,0.2499161515180785,inf,nan,nan,0.7213063788659794,inf
52955.pkl,0.91926888473479,0.6097508134627372,0.37912894358707505,inf,nan,nan,1.0230186855670103,inf
52974.pkl,0.9119580927341352,0.5232966482704203,0.3423380845664184,inf,nan,nan,0.9730992268041238,inf
52983.pkl,0.8780240857651902,0.6989991648839645,0.479524961208065,inf,nan,nan,0.9343653350515464,inf
52984.pkl,0.8960342629213095,0.7557244593444755,0.4227390743839249,inf,nan,nan,0.8858666237113402,inf
52986.pkl,0.943139765501725,0.447272794841292,0.2936789331231195,inf,nan,nan,0.945570231958763,inf
52996.pkl,0.9078657958445524,0.5261320280969287,0.2788503762090672,inf,nan,nan,0.7757748067010309,inf
53336.pkl,0.8830570101473468,0.4243893530651531,0.24375147170473674,inf,nan,nan,0.5818588917525773,inf
53446.pkl,0.8965668677011922,0.4466836503830031,0.24641913036998264,inf,nan,nan,0.5671166237113402,inf
